지표연도,시도,시군구,항생제 처방률
2010,경상북도,봉화군,12.18
2010,경상북도,울진군,18.05
2010,경상북도,울릉군,11.12
2010,경상남도,창원시,27.93
2010,경상남도,진주시,20.73
2010,경상남도,통영시,24.24
2010,경상남도,사천시,19.3
2010,경상남도,김해시,32.36
2010,경상남도,밀양시,22.21
2010,경상남도,거제시,29.79
2010,경상남도,양산시,30.15
2010,경상남도,의령군,16.97
2010,경상남도,함안군,19.23
2010,경상남도,창녕군,17.34
2010,경상남도,고성군,13.59
2010,경상남도,남해군,13.6
2010,경상남도,하동군,14.77
2010,경상남도,산청군,10.96
2010,경상남도,함양군,15.67
2010,경상남도,거창군,19.27
2010,경상남도,합천군,16.62
2010,제주특별자치도,제주시,26.86
2010,제주특별자치도,서귀포시,22.89
2011,서울특별시,종로구,15.03
2011,서울특별시,중구,22.64
2011,서울특별시,용산구,25.02
2011,서울특별시,성동구,23.69
2011,서울특별시,광진구,23.87
2011,서울특별시,동대문구,19.82
2011,서울특별시,중랑구,24.99
2011,서울특별시,성북구,24.15
2011,서울특별시,강북구,24.74
2011,서울특별시,도봉구,24.81
2011,서울특별시,노원구,24.92
2011,서울특별시,은평구,25.27
2011,서울특별시,서대문구,19.77
2011,서울특별시,마포구,26
2011,서울특별시,양천구,24.99
2011,서울특별시,강서구,26.42
2011,서울특별시,구로구,26.07
2011,서울특별시,금천구,28.35
2011,서울특별시,영등포구,23.17
2011,서울특별시,동작구,21.39
2011,서울특별시,관악구,24.44
2011,서울특별시,서초구,18.88
2011,서울특별시,강남구,19.71
2011,서울특별시,송파구,22.34
2011,서울특별시,강동구,19.97
2011,부산광역시,중구,18.72
2011,부산광역시,서구,14.95
2011,부산광역시,동구,14.89
2011,부산광역시,영도구,22.85
2011,부산광역시,부산진구,21.19
2011,부산광역시,동래구,22.32
2011,부산광역시,남구,23.09
2011,부산광역시,북구,24.37
2011,부산광역시,해운대구,23.69
2011,부산광역시,사하구,26.11
2011,부산광역시,금정구,24.42
2011,부산광역시,강서구,34.03
2011,부산광역시,연제구,21.07
2011,부산광역시,수영구,20.88
2011,부산광역시,사상구,25.16
2011,부산광역시,기장군,21.75
2011,대구광역시,중구,13.8
2011,대구광역시,동구,22.22
2011,대구광역시,서구,21.45
2011,대구광역시,남구,14.81
2011,대구광역시,북구,25.41
2011,대구광역시,수성구,24.43
2011,대구광역시,달서구,25.84
2011,대구광역시,달성군,28.63
2011,인천광역시,중구,19.12
2011,인천광역시,동구,21.25
2011,인천광역시,남구,24.57
2011,인천광역시,연수구,26.73
2011,인천광역시,남동구,24.55
2011,인천광역시,부평구,26.91
2011,인천광역시,계양구,25.33
2011,인천광역시,서구,28.34
2011,인천광역시,강화군,14.86
2011,인천광역시,옹진군,8.08
2011,광주광역시,동구,16.29
2011,광주광역시,서구,27.18
2011,광주광역시,남구,23.07
2011,광주광역시,북구,25.48
2011,광주광역시,광산구,31.2
2011,대전광역시,동구,22.29
2011,대전광역시,중구,17.75
2011,대전광역시,서구,23.78
2011,대전광역시,유성구,27.7
2011,대전광역시,대덕구,28.31
2011,울산광역시,중구,26.67
2011,울산광역시,남구,26.44
2011,울산광역시,동구,22.78
2011,울산광역시,북구,29.83
2011,울산광역시,울주군,30.22
2011,경기도,수원시,25.96
2011,경기도,성남시,21.76
2011,경기도,의정부시,25.6
2011,경기도,안양시,25.93
2011,경기도,부천시,25.35
2011,경기도,광명시,28.81
2011,경기도,평택시,23.86
2011,경기도,동두천시,29.56
2011,경기도,안산시,27.16
2011,경기도,고양시,23.56
2011,경기도,과천시,25.83
2011,경기도,구리시,28.87
2011,경기도,남양주시,31.61
2011,경기도,오산시,31.08
2011,경기도,시흥시,33.26
2011,경기도,군포시,29.44
2011,경기도,의왕시,27.43
2011,경기도,하남시,33.02
2011,경기도,용인시,29.18
2011,경기도,파주시,26.76
2011,경기도,이천시,28.79
2011,경기도,안성시,24.59
2011,경기도,김포시,28.77
2011,경기도,화성시,32.34
2011,경기도,광주시,29.68
2011,경기도,양주시,32.45
2011,경기도,포천시,25.13
2011,경기도,여주군,21.41
2011,경기도,연천군,16.99
2011,경기도,가평군,16.55
2011,경기도,양평군,19.1
2011,강원도,춘천시,20.62
2011,강원도,원주시,26.89
2011,강원도,강릉시,17
2011,강원도,동해시,26.11
2011,강원도,태백시,25.62
2011,강원도,속초시,23.58
2011,강원도,삼척시,18.11
2011,강원도,홍천군,20.54
2011,강원도,횡성군,18.25
2011,강원도,영월군,22.85
2011,강원도,평창군,18.19
2011,강원도,정선군,17.44
2011,강원도,철원군,26.66
2011,강원도,화천군,19.66
2011,강원도,양구군,20.68
2011,강원도,인제군,26.08
2011,강원도,고성군,17.21
2011,강원도,양양군,15.76
2011,충청북도,청주시,25.57
2011,충청북도,충주시,23.7
2011,충청북도,제천시,21.16
2011,충청북도,보은군,13.34
2011,충청북도,옥천군,16.05
2011,충청북도,영동군,18.05
2011,충청북도,증평군,25.48
2011,충청북도,진천군,24.84
2011,충청북도,괴산군,9.44
2011,충청북도,음성군,18.04
2011,충청북도,단양군,12.11
2011,충청남도,천안시,25.57
2011,충청남도,공주시,18.47
2011,충청남도,보령시,19.38
2011,충청남도,아산시,28.65
2011,충청남도,서산시,21.22
2011,충청남도,논산시,16.52
2011,충청남도,계룡시,29.28
2011,충청남도,금산군,15.64
2011,충청남도,연기군,19.47
2011,충청남도,부여군,12.33
2011,충청남도,서천군,11.73
2011,충청남도,청양군,12.28
2011,충청남도,홍성군,15.11
2011,충청남도,예산군,17.25
2011,충청남도,태안군,18.02
2011,충청남도,당진군,24.02
2011,전라북도,전주시,20
2011,전라북도,군산시,22.66
2011,전라북도,익산시,21.15
2011,전라북도,정읍시,15.52
2011,전라북도,남원시,15.8
2011,전라북도,김제시,14.13
2011,전라북도,완주군,22.2
2011,전라북도,진안군,9.3
2011,전라북도,무주군,13.07
2011,전라북도,장수군,11.79
2011,전라북도,임실군,12.97
2011,전라북도,순창군,11.28
2011,전라북도,고창군,11.07
2011,전라북도,부안군,15.37
2011,전라남도,목포시,22.97
2011,전라남도,여수시,23.66
2011,전라남도,순천시,24.25
2011,전라남도,나주시,18.7
2011,전라남도,광양시,24.82
2011,전라남도,담양군,12.31
2011,전라남도,곡성군,12.45
2011,전라남도,구례군,14.37
2011,전라남도,고흥군,15.28
2011,전라남도,보성군,13.2
2011,전라남도,화순군,16.97
2011,전라남도,장흥군,12.28
2011,전라남도,강진군,15.73
2011,전라남도,해남군,12.61
2011,전라남도,영암군,15.54
2011,전라남도,무안군,13.43
2011,전라남도,함평군,10.15
2011,전라남도,영광군,14.82
2011,전라남도,장성군,16.31
2011,전라남도,완도군,14.55
2011,전라남도,진도군,11.67
2011,전라남도,신안군,11.67
2011,경상북도,포항시,22.63
2011,경상북도,경주시,24.19
2011,경상북도,김천시,15.75
2011,경상북도,안동시,20.2
2011,경상북도,구미시,30.02
2011,경상북도,영주시,22.84
2011,경상북도,영천시,13.5
2011,경상북도,상주시,18.23
2011,경상북도,문경시,21.61
2011,경상북도,경산시,27.8
2011,경상북도,군위군,13.33
2011,경상북도,의성군,15.33
2011,경상북도,청송군,13.9
2011,경상북도,영양군,17.6
2011,경상북도,영덕군,14.14
2011,경상북도,청도군,15.32
2011,경상북도,고령군,19.38
2011,경상북도,성주군,15.82
2011,경상북도,칠곡군,28.78
2011,경상북도,예천군,11.42
2011,경상북도,봉화군,11.71
2011,경상북도,울진군,18.47
2011,경상북도,울릉군,10.74
2011,경상남도,창원시,25.14
2011,경상남도,진주시,18.63
2011,경상남도,통영시,23.02
2011,경상남도,사천시,18.65
2011,경상남도,김해시,29.88
2011,경상남도,밀양시,22.09
2011,경상남도,거제시,27.5
2011,경상남도,양산시,27.71
2011,경상남도,의령군,16.15
2011,경상남도,함안군,16.99
2011,경상남도,창녕군,15.51
2011,경상남도,고성군,13.33
2011,경상남도,남해군,13.75
2011,경상남도,하동군,13.1
2011,경상남도,산청군,8.9
2011,경상남도,함양군,13.92
2011,경상남도,거창군,16.89
2011,경상남도,합천군,16.28
2011,제주특별자치도,제주시,24.31
2011,제주특별자치도,서귀포시,20.97
2012,서울특별시,종로구,12.72
2012,서울특별시,중구,22.86
2012,서울특별시,용산구,23.75
2012,서울특별시,성동구,22.25
2012,서울특별시,광진구,23.03
2012,서울특별시,동대문구,18.69
2012,서울특별시,중랑구,24
2012,서울특별시,성북구,22.05
2012,서울특별시,강북구,23.91
2012,서울특별시,도봉구,23.01
2012,서울특별시,노원구,23.55
2012,서울특별시,은평구,24.16
2012,서울특별시,서대문구,16.94
2012,서울특별시,마포구,26.77
2012,서울특별시,양천구,23.88
2012,서울특별시,강서구,26.22
2012,서울특별시,구로구,24.39
2012,서울특별시,금천구,27.44
2012,서울특별시,영등포구,21.7
2012,서울특별시,동작구,20.34
2012,서울특별시,관악구,23.96
2012,서울특별시,서초구,18.12
2012,서울특별시,강남구,18.46
2012,서울특별시,송파구,19.9
2012,서울특별시,강동구,18.73
2012,부산광역시,중구,18.01
2012,부산광역시,서구,14.04
2012,부산광역시,동구,15.1
2012,부산광역시,영도구,22.99
2012,부산광역시,부산진구,20.51
2012,부산광역시,동래구,22.09
2012,부산광역시,남구,22.72
2012,부산광역시,북구,22.46
2012,부산광역시,해운대구,22.58
2012,부산광역시,사하구,25.2
2012,부산광역시,금정구,23.94
2012,부산광역시,강서구,33.19
2012,부산광역시,연제구,21.82
2012,부산광역시,수영구,19.83
2012,부산광역시,사상구,24.31
2012,부산광역시,기장군,21.88
2012,대구광역시,중구,13.15
2012,대구광역시,동구,21.69
2012,대구광역시,서구,21.43
2012,대구광역시,남구,14.1
2012,대구광역시,북구,24.25
2012,대구광역시,수성구,23.36
2012,대구광역시,달서구,26.47
2012,대구광역시,달성군,28.27
2012,인천광역시,중구,17.72
2012,인천광역시,동구,20.19
2012,인천광역시,남구,23.12
2012,인천광역시,연수구,26.24
2012,인천광역시,남동구,23.53
2012,인천광역시,부평구,25.45
2012,인천광역시,계양구,25.32
2012,인천광역시,서구,27.65
2012,인천광역시,강화군,14.17
2012,인천광역시,옹진군,7.52
2012,광주광역시,동구,15.21
2012,광주광역시,서구,27.85
2012,광주광역시,남구,23.03
2012,광주광역시,북구,24.68
2012,광주광역시,광산구,29.5
2012,대전광역시,동구,21.2
2012,대전광역시,중구,16.45
2012,대전광역시,서구,22.18
2012,대전광역시,유성구,25.55
2012,대전광역시,대덕구,25.83
2012,울산광역시,중구,24.71
2012,울산광역시,남구,26
2012,울산광역시,동구,23.8
2012,울산광역시,북구,31.42
2012,울산광역시,울주군,30.02
2012,경기도,수원시,24.48
2012,경기도,성남시,20.16
2012,경기도,의정부시,24.85
2012,경기도,안양시,24.35
2012,경기도,부천시,24.08
2012,경기도,광명시,27.38
2012,경기도,평택시,22.53
2012,경기도,동두천시,28.71
2012,경기도,안산시,25.35
2012,경기도,고양시,22.62
2012,경기도,과천시,23.42
2012,경기도,구리시,27.82
2012,경기도,남양주시,30.83
2012,경기도,오산시,30.26
2012,경기도,시흥시,30.61
2012,경기도,군포시,28.31
2012,경기도,의왕시,27.66
2012,경기도,하남시,31.26
2012,경기도,용인시,27.75
2012,경기도,파주시,27.5
2012,경기도,이천시,27.81
2012,경기도,안성시,23.18
2012,경기도,김포시,28.61
2012,경기도,화성시,31.47
2012,경기도,광주시,29.04
2012,경기도,양주시,30.56
2012,경기도,포천시,24.28
2012,경기도,여주군,21.13
2012,경기도,연천군,16.37
2012,경기도,가평군,17.15
2012,경기도,양평군,18.45
2012,강원도,춘천시,19.22
2012,강원도,원주시,25.28
2012,강원도,강릉시,16.28
2012,강원도,동해시,25.93
2012,강원도,태백시,24.93
2012,강원도,속초시,22.6
2012,강원도,삼척시,18.36
2012,강원도,홍천군,19.86
2012,강원도,횡성군,18.25
2012,강원도,영월군,22.28
2012,강원도,평창군,17.95
2012,강원도,정선군,17.43
2012,강원도,철원군,24.73
2012,강원도,화천군,19.48
2012,강원도,양구군,21.13
2012,강원도,인제군,25.1
2012,강원도,고성군,17.63
2012,강원도,양양군,16.38
2012,충청북도,청주시,25.32
2012,충청북도,충주시,22.42
2012,충청북도,제천시,19.34
2012,충청북도,보은군,13.55
2012,충청북도,옥천군,16.65
2012,충청북도,영동군,17.87
2012,충청북도,증평군,24.78
2012,충청북도,진천군,25.04
2012,충청북도,괴산군,12.27
2012,충청북도,음성군,17.92
2012,충청북도,단양군,11.88
2012,충청남도,천안시,24.57
2012,충청남도,공주시,18.35
2012,충청남도,보령시,19.1
2012,충청남도,아산시,28.03
2012,충청남도,서산시,22.23
2012,충청남도,논산시,16.2
2012,충청남도,계룡시,27.46
2012,충청남도,당진시,23.81
2012,충청남도,금산군,15.04
2012,충청남도,연기군,19.29
2012,충청남도,부여군,13.1
2012,충청남도,서천군,11.8
2012,충청남도,청양군,11.03
2012,충청남도,홍성군,14.47
2012,충청남도,예산군,16.69
2012,충청남도,태안군,18.15
2012,전라북도,전주시,19.61
2012,전라북도,군산시,23.52
2012,전라북도,익산시,19.94
2012,전라북도,정읍시,15.68
2012,전라북도,남원시,15.61
2012,전라북도,김제시,13.38
2012,전라북도,완주군,22.72
2012,전라북도,진안군,10.03
2012,전라북도,무주군,12.61
2012,전라북도,장수군,10.91
2012,전라북도,임실군,12.06
2012,전라북도,순창군,10.71
2012,전라북도,고창군,11.46
2012,전라북도,부안군,14.73
2012,전라남도,목포시,24.54
2012,전라남도,여수시,23.93
2012,전라남도,순천시,23.85
2012,전라남도,나주시,17.95
2012,전라남도,광양시,25.87
2012,전라남도,담양군,12.6
2012,전라남도,곡성군,12.94
2012,전라남도,구례군,15.26
2012,전라남도,고흥군,15.5
2012,전라남도,보성군,14.17
2012,전라남도,화순군,16.64
2012,전라남도,장흥군,10.72
2012,전라남도,강진군,16.52
2012,전라남도,해남군,12.43
2012,전라남도,영암군,15.29
2012,전라남도,무안군,14.11
2012,전라남도,함평군,9.79
2012,전라남도,영광군,14.87
2012,전라남도,장성군,16.39
2012,전라남도,완도군,15.03
2012,전라남도,진도군,12.61
2012,전라남도,신안군,11.28
2012,경상북도,포항시,21.15
2012,경상북도,경주시,23.43
2012,경상북도,김천시,16.39
2012,경상북도,안동시,19.72
2012,경상북도,구미시,28.73
2012,경상북도,영주시,22.27
2012,경상북도,영천시,13.68
2012,경상북도,상주시,17.68
2012,경상북도,문경시,21.43
2012,경상북도,경산시,28.56
2012,경상북도,군위군,14.15
2012,경상북도,의성군,14.32
2012,경상북도,청송군,16.58
2012,경상북도,영양군,18.91
2012,경상북도,영덕군,14.14
2012,경상북도,청도군,16.04
2012,경상북도,고령군,18.7
2012,경상북도,성주군,16.08
2012,경상북도,칠곡군,28.89
2012,경상북도,예천군,12.4
2012,경상북도,봉화군,12.36
2012,경상북도,울진군,17.53
2012,경상북도,울릉군,9.1
2012,경상남도,창원시,24.86
2012,경상남도,진주시,18.66
2012,경상남도,통영시,22.41
2012,경상남도,사천시,19.41
2012,경상남도,김해시,27.94
2012,경상남도,밀양시,21.96
2012,경상남도,거제시,28.6
2012,경상남도,양산시,26.07
2012,경상남도,의령군,16.13
2012,경상남도,함안군,17.57
2012,경상남도,창녕군,16.64
2012,경상남도,고성군,14.93
2012,경상남도,남해군,12.75
2012,경상남도,하동군,13.58
2012,경상남도,산청군,9.34
2012,경상남도,함양군,14.02
2012,경상남도,거창군,17.31
2012,경상남도,합천군,16.67
2012,제주특별자치도,제주시,23.89
2012,제주특별자치도,서귀포시,19.93
2013,서울특별시,종로구,12.27
2013,서울특별시,중구,22.67
2013,서울특별시,용산구,22.09
2013,서울특별시,성동구,21.97
2013,서울특별시,광진구,22.3
2013,서울특별시,동대문구,18.36
2013,서울특별시,중랑구,23.49
2013,서울특별시,성북구,21.56
2013,서울특별시,강북구,23
2013,서울특별시,도봉구,21.34
2013,서울특별시,노원구,23.08
2013,서울특별시,은평구,22.77
2013,서울특별시,서대문구,16.92
2013,서울특별시,마포구,25.98
2013,서울특별시,양천구,23.37
2013,서울특별시,강서구,25.1
2013,서울특별시,구로구,24.06
2013,서울특별시,금천구,26.72
2013,서울특별시,영등포구,21.5
2013,서울특별시,동작구,19.55
2013,서울특별시,관악구,23.17
2013,서울특별시,서초구,17.57
2013,서울특별시,강남구,18.05
2013,서울특별시,송파구,19.15
2013,서울특별시,강동구,18.08
2013,부산광역시,중구,17.24
2013,부산광역시,서구,12.94
2013,부산광역시,동구,14.03
2013,부산광역시,영도구,21.96
2013,부산광역시,부산진구,19.51
2013,부산광역시,동래구,20.7
2013,부산광역시,남구,21.38
2013,부산광역시,북구,21.71
2013,부산광역시,해운대구,20.94
2013,부산광역시,사하구,24.68
2013,부산광역시,금정구,23.21
2013,부산광역시,강서구,31.87
2013,부산광역시,연제구,20.98
2013,부산광역시,수영구,18.66
2013,부산광역시,사상구,22.97
2013,부산광역시,기장군,22.47
2013,대구광역시,중구,12.21
2013,대구광역시,동구,20.37
2013,대구광역시,서구,20.25
2013,대구광역시,남구,13.23
2013,대구광역시,북구,22.32
2013,대구광역시,수성구,22.28
2013,대구광역시,달서구,24.45
2013,대구광역시,달성군,26.44
2013,인천광역시,중구,18.18
2013,인천광역시,동구,18.79
2013,인천광역시,남구,23.04
2013,인천광역시,연수구,25.77
2013,인천광역시,남동구,22.76
2013,인천광역시,부평구,24.61
2013,인천광역시,계양구,24.27
2013,인천광역시,서구,27.65
2013,인천광역시,강화군,13.56
2013,인천광역시,옹진군,10.76
2013,광주광역시,동구,15.89
2013,광주광역시,서구,27.53
2013,광주광역시,남구,23.36
2013,광주광역시,북구,24.41
2013,광주광역시,광산구,29.04
2013,대전광역시,동구,20.24
2013,대전광역시,중구,15.84
2013,대전광역시,서구,20.98
2013,대전광역시,유성구,25.66
2013,대전광역시,대덕구,27.09
2013,울산광역시,중구,24.79
2013,울산광역시,남구,24.5
2013,울산광역시,동구,21.99
2013,울산광역시,북구,30.15
2013,울산광역시,울주군,29.25
2013,세종특별자치시,세종특별자치시,19.84
2013,경기도,수원시,23.87
2013,경기도,성남시,19.62
2013,경기도,의정부시,23.56
2013,경기도,안양시,23.68
2013,경기도,부천시,23.5
2013,경기도,광명시,26.93
2013,경기도,평택시,22.43
2013,경기도,동두천시,27.11
2013,경기도,안산시,24.73
2013,경기도,고양시,21.45
2013,경기도,과천시,23.05
2013,경기도,구리시,25.52
2013,경기도,남양주시,29.46
2013,경기도,오산시,30.9
2013,경기도,시흥시,29.76
2013,경기도,군포시,28.15
2013,경기도,의왕시,25.73
2013,경기도,하남시,31.51
2013,경기도,용인시,27.06
2013,경기도,파주시,26.91
2013,경기도,이천시,27.17
2013,경기도,안성시,22.76
2013,경기도,김포시,28.08
2013,경기도,화성시,30.52
2013,경기도,광주시,27.73
2013,경기도,양주시,29.71
2013,경기도,포천시,24.31
2013,경기도,여주군,20.69
2013,경기도,연천군,15.17
2013,경기도,가평군,16.55
2013,경기도,양평군,18.69
2013,강원도,춘천시,19.05
2013,강원도,원주시,23.98
2013,강원도,강릉시,15.56
2013,강원도,동해시,26.27
2013,강원도,태백시,24.69
2013,강원도,속초시,22.55
2013,강원도,삼척시,18.82
2013,강원도,홍천군,19.11
2013,강원도,횡성군,17.74
2013,강원도,영월군,21.63
2013,강원도,평창군,16.86
2013,강원도,정선군,16.06
2013,강원도,철원군,24.18
2013,강원도,화천군,18.54
2013,강원도,양구군,16.88
2013,강원도,인제군,25.26
2013,강원도,고성군,16.77
2013,강원도,양양군,14.65
2013,충청북도,청주시,24.24
2013,충청북도,충주시,21.82
2013,충청북도,제천시,18.56
2013,충청북도,보은군,13.89
2013,충청북도,옥천군,15.51
2013,충청북도,영동군,16.97
2013,충청북도,증평군,23.41
2013,충청북도,진천군,24.51
2013,충청북도,괴산군,10.89
2013,충청북도,음성군,17.73
2013,충청북도,단양군,12.28
2013,충청남도,천안시,24.38
2013,충청남도,공주시,18.72
2013,충청남도,보령시,18.19
2013,충청남도,아산시,27.92
2013,충청남도,서산시,22.61
2013,충청남도,논산시,15.57
2013,충청남도,계룡시,25.47
2013,충청남도,당진시,23.07
2013,충청남도,금산군,14.46
2013,충청남도,부여군,11.72
2013,충청남도,서천군,12.07
2013,충청남도,청양군,11.01
2013,충청남도,홍성군,13.55
2013,충청남도,예산군,16.94
2013,충청남도,태안군,17.76
2013,전라북도,전주시,19.22
2013,전라북도,군산시,23.14
2013,전라북도,익산시,20.49
2013,전라북도,정읍시,14.5
2013,전라북도,남원시,15.01
2013,전라북도,김제시,12.65
2013,전라북도,완주군,21.97
2013,전라북도,진안군,10.06
2013,전라북도,무주군,12.15
2013,전라북도,장수군,11.16
2013,전라북도,임실군,12.01
2013,전라북도,순창군,9.64
2013,전라북도,고창군,11.64
2013,전라북도,부안군,15.31
2013,전라남도,목포시,23.72
2013,전라남도,여수시,23.27
2013,전라남도,순천시,22.65
2013,전라남도,나주시,18.08
2013,전라남도,광양시,23.33
2013,전라남도,담양군,12.42
2013,전라남도,곡성군,12.8
2013,전라남도,구례군,14.29
2013,전라남도,고흥군,14.65
2013,전라남도,보성군,13.45
2013,전라남도,화순군,16.47
2013,전라남도,장흥군,11.17
2013,전라남도,강진군,15.03
2013,전라남도,해남군,11.44
2013,전라남도,영암군,14.01
2013,전라남도,무안군,16.19
2013,전라남도,함평군,8.94
2013,전라남도,영광군,14.25
2013,전라남도,장성군,15.19
2013,전라남도,완도군,14.64
2013,전라남도,진도군,12.37
2013,전라남도,신안군,10.36
2013,경상북도,포항시,19.98
2013,경상북도,경주시,22.36
2013,경상북도,김천시,16.02
2013,경상북도,안동시,18.07
2013,경상북도,구미시,27.23
2013,경상북도,영주시,22.68
2013,경상북도,영천시,12.64
2013,경상북도,상주시,16.58
2013,경상북도,문경시,20.24
2013,경상북도,경산시,26.9
2013,경상북도,군위군,12.8
2013,경상북도,의성군,14.14
2013,경상북도,청송군,18.38
2013,경상북도,영양군,14.64
2013,경상북도,영덕군,12.83
2013,경상북도,청도군,13.81
2013,경상북도,고령군,18.45
2013,경상북도,성주군,15.38
2013,경상북도,칠곡군,27.99
2013,경상북도,예천군,11.53
2013,경상북도,봉화군,11.69
2013,경상북도,울진군,15.62
2013,경상북도,울릉군,6.68
2013,경상남도,창원시,23.57
2013,경상남도,진주시,18.13
2013,경상남도,통영시,22.53
2013,경상남도,사천시,18.25
2013,경상남도,김해시,27.72
2013,경상남도,밀양시,20.41
2013,경상남도,거제시,27.44
2013,경상남도,양산시,25.66
2013,경상남도,의령군,14.88
2013,경상남도,함안군,17.52
2013,경상남도,창녕군,15.27
2013,경상남도,고성군,14.12
2013,경상남도,남해군,11.3
2013,경상남도,하동군,12.71
2013,경상남도,산청군,9.55
2013,경상남도,함양군,13.25
2013,경상남도,거창군,16.69
2013,경상남도,합천군,17.02
2013,제주특별자치도,제주시,22.73
2013,제주특별자치도,서귀포시,18.89
2014,서울특별시,종로구,12.05
2014,서울특별시,중구,21.49
2014,서울특별시,용산구,21.05
2014,서울특별시,성동구,21.42
2014,서울특별시,광진구,22.22
2014,서울특별시,동대문구,17.91
2014,서울특별시,중랑구,23.12
2014,서울특별시,성북구,21.51
2014,서울특별시,강북구,23
2014,서울특별시,도봉구,21.34
2014,서울특별시,노원구,22.75
2014,서울특별시,은평구,22.03
2014,서울특별시,서대문구,16.61
2014,서울특별시,마포구,25.17
2014,서울특별시,양천구,23.12
2014,서울특별시,강서구,24.93
2014,서울특별시,구로구,23.92
2014,서울특별시,금천구,26.95
2014,서울특별시,영등포구,20.82
2014,서울특별시,동작구,19.2
2014,서울특별시,관악구,22.25
2014,서울특별시,서초구,18.24
2014,서울특별시,강남구,17.61
2014,서울특별시,송파구,19.07
2014,서울특별시,강동구,17.51
2014,부산광역시,중구,17.25
2014,부산광역시,서구,12.7
2014,부산광역시,동구,14.76
2014,부산광역시,영도구,22.4
2014,부산광역시,부산진구,18.55
2014,부산광역시,동래구,20.93
2014,부산광역시,남구,21.5
2014,부산광역시,북구,21.44
2014,부산광역시,해운대구,21.47
2014,부산광역시,사하구,24.73
2014,부산광역시,금정구,22.2
2014,부산광역시,강서구,35.16
2014,부산광역시,연제구,20.65
2014,부산광역시,수영구,18.25
2014,부산광역시,사상구,22.94
2014,부산광역시,기장군,24.27
2014,대구광역시,중구,12.38
2014,대구광역시,동구,19.85
2014,대구광역시,서구,19.58
2014,대구광역시,남구,15.21
2014,대구광역시,북구,22.33
2014,대구광역시,수성구,21.75
2014,대구광역시,달서구,24.08
2014,대구광역시,달성군,26.28
2014,인천광역시,중구,18.47
2014,인천광역시,동구,17.68
2014,인천광역시,남구,22.41
2014,인천광역시,연수구,25.57
2014,인천광역시,남동구,22.57
2014,인천광역시,부평구,24.08
2014,인천광역시,계양구,24.97
2014,인천광역시,서구,26.99
2014,인천광역시,강화군,13.08
2014,인천광역시,옹진군,10.05
2014,광주광역시,동구,15.86
2014,광주광역시,서구,27.01
2014,광주광역시,남구,22.85
2014,광주광역시,북구,23.98
2014,광주광역시,광산구,27.89
2014,대전광역시,동구,19.16
2014,대전광역시,중구,15.6
2014,대전광역시,서구,20.82
2014,대전광역시,유성구,25.23
2014,대전광역시,대덕구,26.73
2014,울산광역시,중구,24.54
2014,울산광역시,남구,23.65
2014,울산광역시,동구,22
2014,울산광역시,북구,30.95
2014,울산광역시,울주군,27.61
2014,세종특별자치시,세종특별자치시,18.54
2014,경기도,수원시,23.5
2014,경기도,성남시,19.19
2014,경기도,의정부시,22.97
2014,경기도,안양시,22.92
2014,경기도,부천시,22.81
2014,경기도,광명시,26.52
2014,경기도,평택시,22.06
2014,경기도,동두천시,27.22
2014,경기도,안산시,24.37
2014,경기도,고양시,20.99
2014,경기도,과천시,23.37
2014,경기도,구리시,24.91
2014,경기도,남양주시,28.65
2014,경기도,오산시,32.55
2014,경기도,시흥시,28.4
2014,경기도,군포시,27.41
2014,경기도,의왕시,24.84
2014,경기도,하남시,30.18
2014,경기도,용인시,26.2
2014,경기도,파주시,26
2014,경기도,이천시,26.79
2014,경기도,안성시,21.89
2014,경기도,김포시,29.88
2014,경기도,화성시,29.38
2014,경기도,광주시,27
2014,경기도,양주시,29.16
2014,경기도,포천시,23.87
2014,경기도,여주시,19.55
2014,경기도,연천군,14.53
2014,경기도,가평군,15.97
2014,경기도,양평군,18.5
2014,강원도,춘천시,17.79
2014,강원도,원주시,23.61
2014,강원도,강릉시,15.06
2014,강원도,동해시,25.81
2014,강원도,태백시,24.52
2014,강원도,속초시,22.4
2014,강원도,삼척시,18.64
2014,강원도,홍천군,19.26
2014,강원도,횡성군,18.02
2014,강원도,영월군,21.11
2014,강원도,평창군,16.12
2014,강원도,정선군,16.07
2014,강원도,철원군,24.05
2014,강원도,화천군,17.14
2014,강원도,양구군,20.94
2014,강원도,인제군,21.73
2014,강원도,고성군,17.04
2014,강원도,양양군,15.29
2014,충청북도,청주시,24.18
2014,충청북도,충주시,20.76
2014,충청북도,제천시,18.45
2014,충청북도,보은군,14.78
2014,충청북도,옥천군,15.39
2014,충청북도,영동군,17.13
2014,충청북도,증평군,23.39
2014,충청북도,진천군,23.64
2014,충청북도,괴산군,10.95
2014,충청북도,음성군,17.15
2014,충청북도,단양군,12.01
2014,충청남도,천안시,23.69
2014,충청남도,공주시,18.39
2014,충청남도,보령시,17.69
2014,충청남도,아산시,26.11
2014,충청남도,서산시,22.18
2014,충청남도,논산시,15.43
2014,충청남도,계룡시,26.18
2014,충청남도,당진시,24.31
2014,충청남도,금산군,13.29
2014,충청남도,부여군,11.46
2014,충청남도,서천군,11.69
2014,충청남도,청양군,11.95
2014,충청남도,홍성군,12.99
2014,충청남도,예산군,16.07
2014,충청남도,태안군,18.06
2014,전라북도,전주시,19.04
2014,전라북도,군산시,22.96
2014,전라북도,익산시,19.59
2014,전라북도,정읍시,14.28
